Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Oscillators_RSI,Oscillators_RSI[1],Oscillators_STOCH.K,Oscillators_STOCH.D,Oscillators_CCI,Oscillators_MACD.macd,Oscillators_MACD.signal,Moving Averages_EMA5,Moving Averages_EMA10,Moving Averages_EMA20,Moving Averages_EMA50,Moving Averages_EMA100,Moving Averages_EMA200,Moving Averages_SMA5,Moving Averages_SMA10,Moving Averages_SMA20,Moving Averages_SMA50,Moving Averages_SMA100,Moving Averages_SMA200,Info_marketCap,Info_trailingPE,Info_dividendYield,Info_fiftyDayAverage,Info_twoHundredDayAverage
2022-01-13 00:00:00-05:00,380.446,381.131,368.635,369.574,77994000,0.0,0.0,0.0,32.497,43.168,23.675,40.544,-81.778,-2.551,-0.788,374.912,377.932,380.756,380.281,373.195,355.775,373.978,379.214,382.317,384.496,374.152,356.144,177154441216,28.883,0.56,505.098,494.439
2022-01-14 00:00:00-05:00,367.039,372.206,366.834,371.874,80121200,0.0,0.0,0.0,26.904,32.497,30.338,35.053,-97.1,-2.913,-1.213,373.899,376.831,379.91,379.951,373.169,355.935,374.007,377.468,382.007,384.248,374.216,356.421,177154441216,28.883,0.56,505.098,494.439
2022-01-18 00:00:00-05:00,366.032,368.165,361.853,362.616,75450900,0.0,0.0,0.0,23.407,26.904,3.619,19.21,-135.929,-3.902,-1.751,370.138,374.246,378.263,379.271,372.96,356.002,372.136,374.422,381.328,383.716,374.183,356.62,177154441216,28.883,0.56,505.098,494.439
2022-01-19 00:00:00-05:00,364.182,366.668,358.369,358.633,81791500,0.0,0.0,0.0,21.903,23.407,0.723,11.56,-148.906,-4.95,-2.391,366.303,371.408,376.393,378.462,372.677,356.028,368.351,371.487,380.633,383.097,374.134,356.8,177154441216,28.883,0.56,505.098,494.439
2022-01-20 00:00:00-05:00,361.873,365.865,353.437,353.975,88610700,0.0,0.0,0.0,20.721,21.903,1.338,1.893,-152.711,-6.087,-3.13,362.194,368.238,374.258,377.502,372.306,356.007,363.335,369.278,379.288,382.396,374.003,356.953,177154441216,28.883,0.56,505.098,494.439
2022-01-21 00:00:00-05:00,351.773,354.425,343.876,344.16,143388900,0.0,0.0,0.0,18.599,20.721,0.57,0.877,-183.712,-7.691,-4.042,356.183,363.86,371.392,376.194,371.749,355.889,358.252,366.115,377.22,381.552,373.732,357.04,177154441216,28.883,0.56,505.098,494.439
2022-01-24 00:00:00-05:00,338.504,346.401,326.996,345.736,198685800,0.0,0.0,0.0,16.063,18.599,28.108,10.005,-190.04,-8.734,-4.981,352.7,360.565,368.948,375.0,371.234,355.788,353.024,363.516,375.086,380.853,373.48,357.126,177154441216,28.883,0.56,505.098,494.439
2022-01-25 00:00:00-05:00,339.248,343.514,334.364,337.721,124398400,0.0,0.0,0.0,15.419,16.063,17.752,15.477,-165.814,-10.091,-6.003,347.707,356.411,365.974,373.538,370.57,355.609,348.045,360.09,372.23,379.973,373.142,357.173,177154441216,28.883,0.56,505.098,494.439
2022-01-26 00:00:00-05:00,345.354,349.239,333.484,337.192,146559500,0.0,0.0,0.0,18.285,15.419,18.591,21.484,-136.048,-11.081,-7.018,344.202,352.917,363.233,372.113,369.909,355.425,343.757,356.054,369.439,379.001,372.8,357.198,177154441216,28.883,0.56,505.098,494.439
2022-01-27 00:00:00-05:00,341.919,343.749,332.769,333.797,95255700,0.0,0.0,0.0,17.396,18.285,12.4,16.247,-128.551,-12.002,-8.015,340.734,349.441,360.43,370.61,369.194,355.21,339.721,351.528,366.481,377.964,372.413,357.226,177154441216,28.883,0.56,505.098,494.439
2022-01-28 00:00:00-05:00,335.685,344.483,330.714,344.268,108167900,0.0,0.0,0.0,30.611,17.396,31.49,20.827,-99.388,-11.751,-8.762,341.912,348.5,358.89,369.577,368.701,355.101,339.743,348.997,364.106,377.081,372.125,357.282,177154441216,28.883,0.56,505.098,494.439
2022-01-31 00:00:00-05:00,345.638,355.864,343.994,355.277,94326400,0.0,0.0,0.0,39.767,30.611,51.561,31.817,-43.133,-10.543,-9.118,346.367,349.732,358.546,369.016,368.435,355.103,341.651,347.338,362.403,376.414,371.96,357.391,177154441216,28.883,0.56,505.098,494.439
2022-02-01 00:00:00-05:00,356.627,358.35,351.451,357.694,74433000,0.0,0.0,0.0,37.331,39.767,55.968,46.34,-19.815,-9.283,-9.151,350.142,351.18,358.465,368.572,368.222,355.129,345.646,346.845,360.634,375.715,371.833,357.527,177154441216,28.883,0.56,505.098,494.439
2022-02-02 00:00:00-05:00,361.843,362.176,356.49,360.6,78777100,0.0,0.0,0.0,38.438,37.331,62.075,56.535,1.564,-7.958,-8.913,353.628,352.893,358.668,368.26,368.071,355.183,350.327,347.042,359.265,375.03,371.762,357.69,177154441216,28.883,0.56,505.098,494.439
2022-02-03 00:00:00-05:00,350.854,354.181,344.914,345.98,95384800,0.0,0.0,0.0,36.113,38.438,41.991,53.345,-37.365,-7.996,-8.729,351.079,351.636,357.46,367.386,367.634,355.092,352.764,346.242,357.76,374.145,371.548,357.766,177154441216,28.883,0.56,505.098,494.439
2022-02-04 00:00:00-05:00,346.499,353.662,344.434,350.345,86318300,0.0,0.0,0.0,37.629,36.113,56.715,53.594,-27.943,-7.586,-8.501,350.834,351.401,356.782,366.718,367.291,355.044,353.979,346.861,356.488,373.382,371.388,357.883,177154441216,28.883,0.56,505.098,494.439
2022-02-07 00:00:00-05:00,350.942,353.32,346.264,347.526,58198100,0.0,0.0,0.0,40.636,37.629,51.752,50.153,-25.299,-7.403,-8.281,349.732,350.697,355.901,365.965,366.9,354.97,352.429,347.04,355.278,372.538,371.173,357.966,177154441216,28.883,0.56,505.098,494.439
2022-02-08 00:00:00-05:00,346.381,352.527,345.246,351.431,64720900,0.0,0.0,0.0,45.526,40.636,62.865,57.111,-19.242,-6.864,-7.998,350.298,350.83,355.475,365.395,366.594,354.934,351.177,348.411,354.251,371.92,370.994,358.057,177154441216,28.883,0.56,505.098,494.439
2022-02-09 00:00:00-05:00,355.972,358.956,354.367,358.878,55766400,0.0,0.0,0.0,52.943,45.526,90.626,68.414,16.618,-5.77,-7.552,353.158,352.293,355.799,365.139,366.441,354.974,350.832,350.58,353.317,371.285,370.933,358.193,177154441216,28.883,0.56,505.098,494.439
2022-02-10 00:00:00-05:00,351.822,358.643,348.906,350.756,112468500,0.0,0.0,0.0,54.042,52.943,67.538,73.676,2.644,-5.494,-7.141,352.357,352.014,355.319,364.575,366.13,354.932,351.787,352.275,351.902,370.602,370.866,358.294,177154441216,28.883,0.56,505.098,494.439
2022-02-11 00:00:00-05:00,350.756,352.361,338.396,339.629,101569100,0.0,0.0,0.0,46.65,54.042,28.336,62.167,-30.97,-6.104,-6.933,348.115,349.762,353.825,363.597,365.605,354.779,349.644,351.812,350.404,369.828,370.684,358.333,177154441216,28.883,0.56,505.098,494.439
2022-02-14 00:00:00-05:00,339.071,343.465,336.527,340.05,80254400,0.0,0.0,0.0,51.394,46.65,29.673,41.849,-39.577,-6.478,-6.842,345.426,347.996,352.513,362.674,365.099,354.633,348.149,350.289,348.813,369.007,370.473,358.386,177154441216,28.883,0.56,505.098,494.439
2022-02-15 00:00:00-05:00,345.354,348.74,344.287,348.505,55128800,0.0,0.0,0.0,56.183,51.394,56.547,38.186,-5.128,-6.023,-6.678,346.453,348.089,352.131,362.118,364.771,354.572,347.564,349.37,348.108,368.489,370.312,358.489,177154441216,28.883,0.56,505.098,494.439
2022-02-16 00:00:00-05:00,346.244,349.444,343.201,348.417,58947100,0.0,0.0,0.0,58.291,56.183,56.267,47.496,-2.78,-5.605,-6.464,347.107,348.148,351.777,361.581,364.447,354.511,345.471,348.152,347.597,367.908,370.148,358.622,177154441216,28.883,0.56,505.098,494.439
2022-02-17 00:00:00-05:00,345.188,345.892,337.633,338.054,61801400,0.0,0.0,0.0,46.472,58.291,5.952,39.589,-32.108,-6.04,-6.379,344.089,346.313,350.47,360.658,363.924,354.347,342.931,347.359,346.801,366.893,369.909,358.708,177154441216,28.883,0.56,505.098,494.439
2022-02-18 00:00:00-05:00,338.993,339.385,331.879,334.198,80001500,0.0,0.0,0.0,36.974,46.472,7.655,23.292,-61.335,-6.619,-6.427,340.792,344.11,348.921,359.62,363.336,354.146,341.845,345.744,346.303,365.766,369.734,358.762,177154441216,28.883,0.56,505.098,494.439
2022-02-22 00:00:00-05:00,331.243,336.674,327.191,330.841,85967100,0.0,0.0,0.0,33.596,36.974,10.434,8.014,-86.985,-7.266,-6.595,337.475,341.698,347.199,358.492,362.692,353.915,340.003,344.076,345.558,364.686,369.531,358.787,177154441216,28.883,0.56,505.098,494.439
2022-02-23 00:00:00-05:00,334.012,334.854,322.054,322.367,86215400,0.0,0.0,0.0,28.132,33.596,0.849,6.312,-123.733,-8.366,-6.949,332.439,338.183,344.834,357.075,361.894,353.601,334.775,341.169,344.79,363.354,369.256,358.811,177154441216,28.883,0.56,505.098,494.439
2022-02-24 00:00:00-05:00,312.013,333.738,311.446,333.2,130614100,0.0,0.0,0.0,42.359,28.132,45.788,19.023,-128.6,-8.268,-7.213,332.693,337.277,343.726,356.139,361.326,353.398,331.732,338.602,344.591,362.35,369.068,358.891,177154441216,28.883,0.56,505.098,494.439
2022-02-25 00:00:00-05:00,334.002,338.572,330.166,338.367,78842100,0.0,0.0,0.0,42.907,42.359,56.663,34.433,-68.76,-7.685,-7.307,334.584,337.475,343.215,355.442,360.871,353.248,331.795,337.363,344.819,361.53,369.005,359.037,177154441216,28.883,0.56,505.098,494.439
2022-02-28 00:00:00-05:00,335.177,341.077,334.012,339.375,77515500,0.0,0.0,0.0,45.067,42.907,58.785,53.745,-54.662,-7.06,-7.258,336.181,337.821,342.85,354.812,360.445,353.11,332.83,337.337,344.574,360.556,368.906,359.177,177154441216,28.883,0.56,505.098,494.439
2022-03-01 00:00:00-05:00,338.347,340.627,331.644,334.178,67407000,0.0,0.0,0.0,39.72,45.067,47.848,54.432,-72.71,-6.904,-7.187,335.513,337.158,342.024,354.003,359.925,352.922,333.497,336.75,343.52,359.678,368.732,359.257,177154441216,28.883,0.56,505.098,494.439
2022-03-02 00:00:00-05:00,335.734,341.126,332.955,339.786,70609000,0.0,0.0,0.0,38.369,39.72,60.046,55.559,-42.131,-6.257,-7.001,336.938,337.636,341.811,353.445,359.526,352.791,336.981,335.878,342.624,358.95,368.583,359.374,177154441216,28.883,0.56,505.098,494.439
2022-03-03 00:00:00-05:00,342.438,342.545,333.063,334.932,71089400,0.0,0.0,0.0,39.96,38.369,57.402,55.098,-40.633,-6.065,-6.814,336.269,337.144,341.156,352.719,359.039,352.613,337.328,334.53,341.341,358.198,368.402,359.478,177154441216,28.883,0.56,505.098,494.439
2022-03-04 00:00:00-05:00,332.564,334.002,327.749,330.078,76936300,0.0,0.0,0.0,43.416,39.96,49.034,55.494,-87.88,-6.233,-6.698,334.205,335.86,340.101,351.831,358.466,352.389,335.67,333.732,340.546,357.182,368.201,359.555,177154441216,28.883,0.56,505.098,494.439
2022-03-07 00:00:00-05:00,330.068,331.233,317.699,317.904,89933800,0.0,0.0,0.0,36.863,43.416,16.997,41.144,-140.399,-7.265,-6.811,328.772,332.595,337.987,350.501,357.663,352.046,331.376,332.103,338.924,355.83,367.889,359.541,177154441216,28.883,0.56,505.098,494.439
2022-03-08 00:00:00-05:00,317.112,326.076,313.09,316.427,116153900,0.0,0.0,0.0,29.253,36.863,13.108,26.38,-147.076,-8.108,-7.07,324.657,329.655,335.933,349.165,356.846,351.691,327.825,330.661,337.369,354.39,367.535,359.529,177154441216,28.883,0.56,505.098,494.439
2022-03-09 00:00:00-05:00,324.647,329.178,322.044,327.818,64723400,0.0,0.0,0.0,38.376,29.253,47.528,25.878,-75.54,-7.768,-7.21,325.71,329.321,335.16,348.327,356.271,351.454,325.432,331.206,336.188,353.049,367.23,359.547,177154441216,28.883,0.56,505.098,494.439
2022-03-10 00:00:00-05:00,323.737,325.391,319.715,324.177,69362700,0.0,0.0,0.0,41.527,38.376,40.938,33.858,-83.39,-7.703,-7.309,325.199,328.386,334.114,347.38,355.636,351.183,323.281,330.304,334.453,351.673,366.866,359.544,177154441216,28.883,0.56,505.098,494.439
2022-03-11 00:00:00-05:00,327.162,327.475,316.965,317.454,66228400,0.0,0.0,0.0,40.122,41.527,19.32,35.929,-84.137,-8.101,-7.467,322.618,326.398,332.528,346.207,354.88,350.847,320.756,328.213,332.788,350.163,366.398,359.503,177154441216,28.883,0.56,505.098,494.439
2022-03-14 00:00:00-04:00,316.212,319.597,310.653,311.358,79802600,0.0,0.0,0.0,38.866,40.122,2.209,20.822,-113.56,-8.806,-7.735,318.864,323.664,330.512,344.84,354.018,350.454,319.447,325.411,331.374,348.554,365.842,359.436,177154441216,28.883,0.56,505.098,494.439
2022-03-15 00:00:00-04:00,314.01,321.907,312.395,321.124,76471000,0.0,0.0,0.0,49.3,38.866,32.832,18.121,-76.229,-8.48,-7.884,319.618,323.202,329.617,343.91,353.366,350.162,320.386,324.106,330.428,347.19,365.389,359.414,177154441216,28.883,0.56,505.098,494.439
2022-03-16 00:00:00-04:00,325.058,333.151,321.369,333.033,105243000,0.0,0.0,0.0,49.907,49.3,70.175,35.072,-3.247,-7.177,-7.743,324.09,324.99,329.943,343.484,352.964,349.992,321.429,323.431,329.654,345.989,365.032,359.456,177154441216,28.883,0.56,505.098,494.439
2022-03-17 00:00:00-04:00,331.125,337.124,329.824,337.065,67810000,0.0,0.0,0.0,49.267,49.907,82.817,61.941,34.427,-5.753,-7.345,328.415,327.185,330.621,343.232,352.649,349.863,324.007,323.644,329.087,344.971,364.746,359.516,177154441216,28.883,0.56,505.098,494.439
2022-03-18 00:00:00-04:00,335.402,344.258,334.237,343.964,85446300,0.0,0.0,0.0,52.425,49.267,99.126,84.039,70.414,-4.022,-6.68,333.598,330.236,331.892,343.261,352.477,349.804,329.309,325.033,329.382,344.329,364.492,359.627,177154441216,28.883,0.56,505.098,494.439
2022-03-21 00:00:00-04:00,343.126,345.36,338.599,343.008,73799100,0.434,0.0,0.0,54.885,52.425,93.224,91.723,76.626,-2.696,-5.883,336.735,332.558,332.951,343.251,352.29,349.737,335.639,327.543,329.823,343.673,364.217,359.705,177154441216,28.883,0.56,505.098,494.439
2022-03-22 00:00:00-04:00,343.508,350.621,343.126,349.749,63345900,0.0,0.0,0.0,55.444,54.885,97.818,96.723,103.018,-1.088,-4.924,341.073,335.684,334.55,343.506,352.239,349.737,341.364,330.875,330.768,343.234,364.001,359.813,177154441216,28.883,0.56,505.098,494.439
2022-03-23 00:00:00-04:00,346.859,350.435,344.664,344.723,70615500,0.0,0.0,0.0,55.339,55.444,85.242,92.095,91.258,-0.217,-3.983,342.289,337.327,335.519,343.553,352.09,349.687,343.702,332.566,331.886,342.689,363.693,359.895,177154441216,28.883,0.56,505.098,494.439
2022-03-24 00:00:00-04:00,346.653,352.434,344.488,352.385,53555300,0.0,0.0,0.0,61.803,55.339,99.883,94.314,103.49,1.079,-2.971,345.655,340.065,337.125,343.9,352.096,349.714,346.766,335.386,332.845,342.185,363.443,360.014,177154441216,28.883,0.56,505.098,494.439
2022-03-25 00:00:00-04:00,352.326,353.384,347.77,352.091,57584200,0.0,0.0,0.0,70.69,61.803,96.973,94.033,102.512,2.058,-1.965,347.8,342.251,338.551,344.221,352.096,349.738,348.391,338.85,333.531,341.646,363.177,360.115,177154441216,28.883,0.56,505.098,494.439
2022-03-28 00:00:00-04:00,352.081,357.636,350.837,357.539,56833900,0.0,0.0,0.0,73.741,70.69,99.791,98.882,114.549,3.237,-0.925,351.046,345.031,340.359,344.743,352.204,349.815,351.297,343.468,334.44,341.405,362.95,360.239,177154441216,28.883,0.56,505.098,494.439
2022-03-29 00:00:00-04:00,361.448,364.319,358.665,363.692,68073000,0.0,0.0,0.0,72.05,73.741,98.832,98.532,134.253,4.614,0.183,355.261,348.424,342.581,345.486,352.431,349.953,354.086,347.725,335.915,341.241,362.745,360.378,177154441216,28.883,0.56,505.098,494.439
2022-03-30 00:00:00-04:00,361.82,363.486,358.185,359.674,68757700,0.0,0.0,0.0,71.718,72.05,91.346,96.656,111.63,5.32,1.211,356.732,350.469,344.209,346.043,352.575,350.05,357.076,350.389,336.91,341.183,362.449,360.508,177154441216,28.883,0.56,505.098,494.439
2022-03-31 00:00:00-04:00,359.821,360.174,354.374,355.216,67011400,0.0,0.0,0.0,73.762,71.718,83.039,91.072,84.693,5.457,2.06,356.227,351.332,345.257,346.402,352.627,350.101,357.642,352.204,337.924,341.114,362.106,360.621,177154441216,28.883,0.56,505.098,494.439
2022-04-01 00:00:00-04:00,355.481,356.265,351.346,354.54,54527800,0.0,0.0,0.0,79.162,73.762,81.168,85.184,66.991,5.448,2.738,355.665,351.916,346.142,346.721,352.665,350.146,358.132,353.262,339.147,341.126,361.761,360.71,177154441216,28.883,0.56,505.098,494.439
2022-04-04 00:00:00-04:00,355.383,361.85,355.118,361.84,45950200,0.0,0.0,0.0,78.444,79.162,94.229,86.145,82.509,5.962,3.382,357.723,353.72,347.637,347.314,352.847,350.262,358.992,355.145,341.344,341.479,361.516,360.849,177154441216,28.883,0.56,505.098,494.439
2022-04-05 00:00:00-04:00,360.38,361.095,352.659,353.805,62738700,0.0,0.0,0.0,65.342,78.444,69.523,81.64,59.259,5.655,3.837,356.417,353.736,348.224,347.569,352.866,350.297,357.015,355.55,343.213,341.641,361.247,360.937,177154441216,28.883,0.56,505.098,494.439
2022-04-06 00:00:00-04:00,348.466,349.573,343.478,346.124,90077100,0.0,0.0,0.0,56.348,65.342,39.515,67.755,13.346,4.738,4.017,352.986,352.352,348.024,347.512,352.732,350.256,354.305,355.691,344.128,341.809,360.891,360.971,177154441216,28.883,0.56,505.098,494.439
2022-04-07 00:00:00-04:00,345.124,349.151,341.646,346.947,63777400,0.0,0.0,0.0,52.285,56.348,32.457,47.165,6.243,4.03,4.02,350.973,351.369,347.922,347.49,352.618,350.223,352.651,355.147,345.267,342.004,360.503,361.008,177154441216,28.883,0.56,505.098,494.439
2022-04-08 00:00:00-04:00,345.203,345.957,341.46,342.097,61956100,0.0,0.0,0.0,49.341,52.285,2.786,24.919,-12.344,3.043,3.824,348.014,349.683,347.367,347.279,352.409,350.142,350.163,354.147,346.499,342.17,360.067,361.011,177154441216,28.883,0.56,505.098,494.439
2022-04-11 00:00:00-04:00,337.844,338.766,333.661,334.004,66107400,0.0,0.0,0.0,38.836,49.341,1.119,12.121,-56.334,1.59,3.378,343.344,346.832,346.094,346.758,352.045,349.981,344.595,351.794,347.631,341.964,359.523,360.975,177154441216,28.883,0.56,505.098,494.439
2022-04-12 00:00:00-04:00,338.775,340.666,331.211,332.593,72790200,0.0,0.0,0.0,40.934,38.836,4.173,2.693,-63.499,0.321,2.766,339.76,344.243,344.808,346.202,351.66,349.808,340.353,348.684,348.204,341.511,358.962,360.911,177154441216,28.883,0.56,505.098,494.439
2022-04-13 00:00:00-04:00,332.936,340.412,332.211,339.353,61367800,0.0,0.0,0.0,40.128,40.934,24.593,9.962,-51.156,-0.138,2.185,339.625,343.354,344.289,345.934,351.416,349.704,338.999,346.652,348.52,341.144,358.43,360.875,177154441216,28.883,0.56,505.098,494.439
2022-04-14 00:00:00-04:00,339.442,339.961,331.378,331.593,73519400,0.0,0.0,0.0,36.05,40.128,1.154,9.973,-63.646,-1.115,1.525,336.948,341.216,343.08,345.372,351.023,349.524,335.928,344.29,348.247,340.564,357.797,360.803,177154441216,28.883,0.56,505.098,494.439
2022-04-18 00:00:00-04:00,330.535,334.151,329.007,331.848,58560600,0.0,0.0,0.0,31.185,36.05,8.047,11.265,-72.752,-1.848,0.851,335.248,339.513,342.01,344.841,350.644,349.348,333.878,342.02,347.641,340.281,357.213,360.732,177154441216,28.883,0.56,505.098,494.439
2022-04-19 00:00:00-04:00,331.202,339.843,330.173,339.265,56515700,0.0,0.0,0.0,32.436,31.185,29.753,12.985,-49.94,-1.809,0.319,336.587,339.468,341.749,344.623,350.418,349.248,334.931,339.763,347.454,340.06,356.721,360.677,177154441216,28.883,0.56,505.098,494.439
2022-04-20 00:00:00-04:00,340.078,340.539,333.092,334.317,65500000,0.0,0.0,0.0,32.008,32.436,16.169,17.99,-50.46,-2.153,-0.176,335.83,338.531,341.041,344.218,350.1,349.099,335.275,337.814,346.682,339.795,356.167,360.591,177154441216,28.883,0.56,505.098,494.439
2022-04-21 00:00:00-04:00,338.217,340.843,326.469,327.4,75801000,0.0,0.0,0.0,30.928,32.008,2.631,16.184,-68.013,-2.949,-0.73,333.02,336.507,339.742,343.559,349.65,348.883,332.885,335.942,345.816,339.315,355.618,360.466,177154441216,28.883,0.56,505.098,494.439
2022-04-22 00:00:00-04:00,327.557,328.781,318.395,318.827,82562100,0.0,0.0,0.0,27.906,30.928,0.992,6.597,-104.898,-4.223,-1.429,328.289,333.293,337.75,342.589,349.04,348.584,330.331,333.13,344.138,338.514,354.899,360.309,177154441216,28.883,0.56,505.098,494.439
2022-04-25 00:00:00-04:00,317.19,323.236,315.917,322.922,101755900,0.0,0.0,0.0,24.931,27.906,15.506,6.376,-102.33,-4.847,-2.113,326.5,331.407,336.338,341.818,348.522,348.329,328.546,331.212,342.68,337.957,354.28,360.161,177154441216,28.883,0.56,505.098,494.439
2022-04-26 00:00:00-04:00,320.855,321.041,310.459,310.733,105819600,0.0,0.0,0.0,23.664,24.931,0.701,5.733,-120.88,-6.253,-2.941,321.245,327.648,333.899,340.599,347.774,347.955,322.84,328.885,340.34,337.379,353.604,359.946,177154441216,28.883,0.56,505.098,494.439
2022-04-27 00:00:00-04:00,310.831,316.358,308.637,310.361,111204200,0.0,0.0,0.0,25.987,23.664,4.256,6.821,-119.92,-7.312,-3.815,317.617,324.505,331.657,339.413,347.033,347.581,318.049,326.662,337.673,336.785,352.896,359.729,177154441216,28.883,0.56,505.098,494.439
2022-04-28 00:00:00-04:00,315.348,323.226,311.106,321.384,99450000,0.0,0.0,0.0,34.903,25.987,34.156,13.038,-81.616,-7.18,-4.488,318.872,323.938,330.679,338.706,346.525,347.32,316.845,324.865,335.759,336.243,352.366,359.563,177154441216,28.883,0.56,505.098,494.439
2022-04-29 00:00:00-04:00,317.161,320.62,306.285,306.922,91977900,0.0,0.0,0.0,31.345,34.903,1.843,13.418,-103.429,-8.148,-5.22,314.889,320.844,328.416,337.459,345.741,346.918,314.465,322.398,333.344,335.413,351.661,359.338,177154441216,28.883,0.56,505.098,494.439
2022-05-02 00:00:00-04:00,306.511,312.282,303.395,312.046,115511800,0.0,0.0,0.0,37.976,31.345,23.103,19.701,-100.033,-8.405,-5.857,313.941,319.244,326.857,336.463,345.074,346.571,312.289,320.418,331.219,334.893,350.893,359.153,177154441216,28.883,0.56,505.098,494.439
2022-05-03 00:00:00-04:00,312.066,314.682,309.597,312.38,78185500,0.0,0.0,0.0,38.799,37.976,23.993,16.313,-76.79,-8.484,-6.382,313.421,317.996,325.479,335.518,344.427,346.231,312.619,317.729,328.746,334.457,350.111,358.983,177154441216,28.883,0.56,505.098,494.439
2022-05-04 00:00:00-04:00,312.86,323.618,307.549,322.942,116083400,0.0,0.0,0.0,41.273,38.799,52.198,33.098,-42.979,-7.606,-6.627,316.594,318.895,325.237,335.025,344.001,345.999,315.135,316.592,327.203,334.299,349.492,358.847,177154441216,28.883,0.56,505.098,494.439
2022-05-05 00:00:00-04:00,318.601,318.68,303.365,306.677,154607400,0.0,0.0,0.0,37.85,41.273,8.837,28.342,-69.779,-8.13,-6.928,313.289,316.674,323.469,333.914,343.262,345.608,312.193,314.519,325.231,333.985,348.669,358.615,177154441216,28.883,0.56,505.098,494.439
2022-05-06 00:00:00-04:00,304.669,308.725,298.946,303.003,139572800,0.0,0.0,0.0,36.388,37.85,9.682,23.572,-81.684,-8.74,-7.29,309.86,314.188,321.52,332.701,342.465,345.184,311.41,312.937,323.033,333.381,347.866,358.354,177154441216,28.883,0.56,505.098,494.439
2022-05-09 00:00:00-04:00,297.349,303.101,289.746,291.147,113387300,0.0,0.0,0.0,28.206,36.388,2.742,7.087,-100.682,-10.065,-7.845,303.622,309.999,318.628,331.072,341.449,344.646,307.23,309.76,320.486,332.436,346.983,358.012,177154441216,28.883,0.56,505.098,494.439
2022-05-10 00:00:00-04:00,298.359,299.583,290.579,294.684,124124600,0.0,0.0,0.0,31.817,28.206,9.664,7.363,-88.651,-10.705,-8.417,300.643,307.215,316.347,329.645,340.523,344.149,303.691,308.155,318.52,331.543,346.049,357.687,177154441216,28.883,0.56,505.098,494.439
2022-05-11 00:00:00-04:00,292.411,297.947,285.073,285.945,140326100,0.0,0.0,0.0,31.294,31.817,1.995,4.801,-95.968,-11.783,-9.09,295.744,303.347,313.452,327.931,339.442,343.57,296.291,305.713,316.188,330.578,345.128,357.338,177154441216,28.883,0.56,505.098,494.439
2022-05-12 00:00:00-04:00,281.643,289.776,279.184,285.269,120910900,0.0,0.0,0.0,33.695,31.294,13.693,8.451,-99.086,-12.546,-9.781,292.252,300.06,310.768,326.258,338.369,342.99,292.01,302.101,313.483,329.488,344.219,356.978,177154441216,28.883,0.56,505.098,494.439
2022-05-13 00:00:00-04:00,289.746,296.879,288.139,295.841,83684900,0.0,0.0,0.0,37.621,33.695,37.486,17.725,-61.682,-12.158,-10.257,293.448,299.293,309.346,325.065,337.527,342.521,290.577,300.993,311.696,328.706,343.452,356.669,177154441216,28.883,0.56,505.098,494.439
2022-05-16 00:00:00-04:00,294.087,296.154,291.128,292.411,59190400,0.0,0.0,0.0,40.896,37.621,29.768,26.983,-56.43,-11.989,-10.603,293.102,298.042,307.733,323.785,336.634,342.022,290.83,299.03,309.724,327.952,342.567,356.351,177154441216,28.883,0.56,505.098,494.439
2022-05-17 00:00:00-04:00,298.3,300.367,294.479,299.985,62715300,0.0,0.0,0.0,45.189,40.896,46.814,38.023,-33.492,-11.116,-10.706,295.397,298.395,306.995,322.851,335.908,341.604,291.89,297.79,307.76,327.594,341.712,356.071,177154441216,28.883,0.56,505.098,494.439
2022-05-18 00:00:00-04:00,295.449,296.144,283.995,285.259,79477100,0.0,0.0,0.0,33.805,45.189,13.671,30.084,-57.149,-11.48,-10.861,292.017,296.007,304.925,321.377,334.905,341.043,291.753,294.022,305.307,326.971,340.68,355.707,177154441216,28.883,0.56,505.098,494.439
2022-05-19 00:00:00-04:00,283.446,288.443,281.771,283.73,79920700,0.0,0.0,0.0,38.239,33.805,10.231,23.572,-61.242,-11.756,-11.04,289.255,293.775,302.907,319.901,333.892,340.473,291.445,291.727,303.123,326.089,339.569,355.333,177154441216,28.883,0.56,505.098,494.439
2022-05-20 00:00:00-04:00,287.208,287.865,274.549,282.848,91764200,0.0,0.0,0.0,34.527,38.239,16.913,13.605,-64.487,-11.909,-11.214,287.119,291.788,300.996,318.448,332.881,339.9,288.847,289.712,301.324,325.262,338.468,354.942,177154441216,28.883,0.56,505.098,494.439
2022-05-23 00:00:00-04:00,283.897,287.934,281.486,287.551,63648400,0.0,0.0,0.0,37.426,34.527,26.498,17.881,-47.083,-11.518,-11.274,287.263,291.018,299.716,317.236,331.983,339.379,287.875,289.352,299.556,324.664,337.414,354.584,177154441216,28.883,0.56,505.098,494.439
2022-05-24 00:00:00-04:00,282.31,283.025,276.548,281.437,73491100,0.0,0.0,0.0,27.988,37.426,15.608,19.673,-60.439,-11.568,-11.333,285.321,289.276,297.975,315.832,330.982,338.802,284.165,288.028,298.091,324.066,336.31,354.191,177154441216,28.883,0.56,505.098,494.439
2022-05-25 00:00:00-04:00,279.938,287.463,279.733,285.376,67144500,0.0,0.0,0.0,37.004,27.988,31.68,24.595,-44.315,-11.161,-11.299,285.34,288.567,296.775,314.638,330.079,338.271,284.189,287.971,296.842,323.351,335.271,353.827,177154441216,28.883,0.56,505.098,494.439
