Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Oscillators_RSI,Oscillators_RSI[1],Oscillators_STOCH.K,Oscillators_STOCH.D,Oscillators_CCI,Oscillators_MACD.macd,Oscillators_MACD.signal,Moving Averages_EMA5,Moving Averages_EMA10,Moving Averages_EMA20,Moving Averages_EMA50,Moving Averages_EMA100,Moving Averages_EMA200,Moving Averages_SMA5,Moving Averages_SMA10,Moving Averages_SMA20,Moving Averages_SMA50,Moving Averages_SMA100,Moving Averages_SMA200,Info_marketCap,Info_trailingPE,Info_dividendYield,Info_fiftyDayAverage,Info_twoHundredDayAverage
2025-01-06 13:30:00-05:00,525.28,525.37,522.03,524.52,12697762,0.0,0.0,0.0,45.43025954518819,52.24028191896907,73.67813934807373,66.90171458671769,45.11753293872391,-1.007,-1.571,520.678,519.159,519.882,518.795,511.862,499.313,519.3619934082031,516.0662536621094,519.5563751220703,521.926181640625,511.5381454467773,495.1741662597656,187174567936,30.516,0.56,506.071,494.454
2025-01-07 09:30:00-05:00,525.74,525.99,515.88,518.81,21240098,0.0,0.0,0.0,38.95077756700412,45.43025954518819,52.066304159293,67.47949332276126,6.481606628501365,-0.963,-1.45,520.055,519.096,519.78,518.795,512.0,499.507,521.0939697265625,516.1232421875,519.7883697509766,522.2181793212891,511.849111328125,495.45951568603516,187174567936,30.516,0.56,506.071,494.454
2025-01-07 13:30:00-05:00,518.78,518.78,513.28,515.14,12558590,0.0,0.0,0.0,36.87974241075348,38.95077756700412,42.477616987582635,56.07402016498312,-42.13663908128901,-1.209,-1.402,518.417,518.377,519.338,518.652,512.062,499.663,520.4639770507813,516.0802429199218,519.4753692626953,522.4153796386719,512.1168115234375,495.72221572875975,187174567936,30.516,0.56,506.071,494.454
2025-01-08 09:30:00-05:00,515.08,516.57,510.57,515.79,17672477,0.0,0.0,0.0,45.48963663122771,36.87974241075348,45.40538237044796,46.64976783910786,-55.97482221947463,-1.337,-1.389,517.541,517.906,519.0,518.54,512.136,499.823,519.9099731445312,516.5402313232422,519.3248687744141,522.5411791992187,512.3570114135742,495.9899156188965,187174567936,30.516,0.56,506.071,494.454
2025-01-08 13:30:00-05:00,515.78,516.92,513.34,515.3,9681401,0.0,0.0,0.0,41.70182527518462,45.48963663122771,43.19821733207414,43.693738896701575,-44.23799032275326,-1.461,-1.403,516.794,517.432,518.648,518.413,512.199,499.977,517.9119750976563,516.9522308349609,518.9928680419922,522.5447448730469,512.5867114257812,496.25231552124023,187174567936,30.516,0.56,506.071,494.454
2025-01-10 09:30:00-05:00,511.47,511.58,503.92,509.54,26560565,0.0,0.0,0.0,40.38355022104804,41.70182527518462,23.426446661569795,37.343348788030625,-111.0399601647353,-2.001,-1.523,514.376,515.997,517.78,518.065,512.146,500.072,514.9159729003907,517.1389831542969,518.3238693237305,522.4295452880859,512.7126113891602,496.4333155822754,187174567936,30.516,0.56,506.071,494.454
2025-01-10 13:30:00-05:00,509.54,511.1,506.45,507.22,10962305,0.0,0.0,0.0,40.698427850629834,40.38355022104804,13.75570376909896,26.793455920914287,-94.44227180134577,-2.586,-1.735,511.991,514.402,516.774,517.639,512.048,500.143,512.597998046875,516.8459838867187,517.240869140625,522.2607458496094,512.8322113037109,496.5969155883789,187174567936,30.516,0.56,506.071,494.454
2025-01-13 09:30:00-05:00,501.23,504.44,499.7,504.235,20124878,0.0,0.0,0.0,42.0037878548658,40.698427850629834,16.07578668605255,17.752645705573762,-126.41596631595375,-3.254,-2.039,509.405,512.553,515.58,517.114,511.894,500.184,510.4169921875,515.4404846191406,515.9376190185546,522.0070458984375,512.9112612915039,496.7387405395508,187174567936,30.516,0.56,506.071,494.454
2025-01-13 13:30:00-05:00,504.22,506.01,502.91,505.6,7315277,0.0,0.0,0.0,43.778577305289836,42.0037878548658,20.91457662616402,16.91535569377184,-89.91097839979692,-3.63,-2.357,508.137,511.289,514.63,516.662,511.769,500.238,508.3789978027344,514.1444854736328,514.740119934082,521.6890460205078,513.0135614013672,496.891640625,187174567936,30.516,0.56,506.071,494.454
2025-01-14 09:30:00-05:00,508.17,510.155,502.03,505.51,18826984,0.0,0.0,0.0,47.390043712900386,43.778577305289836,20.59555336310451,19.195305558440356,-72.073368507755,-3.891,-2.664,507.261,510.238,513.761,516.225,511.645,500.29,506.42100219726564,512.1664886474609,514.0188705444336,521.3342462158203,513.0745114135742,497.03280319213866,187174567936,30.516,0.56,506.071,494.454
2025-01-14 13:30:00-05:00,505.51,507.27,501.59,505.1,11775284,0.0,0.0,0.0,43.58486089509097,47.390043712900386,19.142153044622148,20.217427677963553,-73.9153834647719,-4.084,-2.948,506.541,509.304,512.936,515.789,511.516,500.338,505.5330017089844,510.2244873046875,513.1453704833984,520.987646484375,513.124111328125,497.1519532775879,187174567936,30.516,0.56,506.071,494.454
2025-01-15 09:30:00-05:00,512.662,516.72,511.46,516.24,20232928,0.0,0.0,0.0,47.58019895565571,43.58486089509097,58.6314778273964,32.789728078374345,16.553206505375478,-3.3,-3.019,509.774,510.565,513.251,515.806,511.609,500.497,507.3369873046875,509.9674926757813,513.0453674316407,520.8764453125,513.3023104858398,497.3349528503418,187174567936,30.516,0.56,506.071,494.454
2025-01-15 13:30:00-05:00,516.25,517.85,515.78,516.53,10457388,0.0,0.0,0.0,47.6050366312236,47.58019895565571,59.65983833558348,45.811156402534,35.51478609996326,-2.625,-2.94,512.026,511.65,513.563,515.835,511.707,500.656,509.79599609375,510.106494140625,513.0933685302734,520.6770458984375,513.5038107299805,497.516602935791,187174567936,30.516,0.56,506.071,494.454
2025-01-16 09:30:00-05:00,518.305,518.88,514.76,515.435,14431721,0.0,0.0,0.0,36.590523269913724,47.6050366312236,59.85350621611896,59.38160745969961,32.5110331910639,-2.153,-2.783,513.162,512.338,513.742,515.819,511.78,500.803,511.7630920410156,510.071044921875,513.3056381225585,520.4555554199219,513.8054656982422,497.6870799255371,187174567936,30.516,0.56,506.071,494.454
2025-01-16 13:30:00-05:00,515.424,516.63,512.95,513.07,10025116,0.0,0.0,0.0,35.067808833057654,36.590523269913724,50.85586265337157,56.789735735024664,10.237707784768737,-1.948,-2.616,513.132,512.471,513.678,515.711,511.806,500.925,513.2750915527344,509.848046875,513.4001388549805,520.2517553710937,514.097265625,497.8397799682617,187174567936,30.516,0.56,506.071,494.454
2025-01-17 09:30:00-05:00,522.94,523.46,518.91,523.0,30790243,0.0,0.0,0.0,54.92242914793962,35.067808833057654,98.06311073663444,69.59082653537497,91.05161288428086,-0.973,-2.287,516.421,514.385,514.565,515.997,512.028,501.145,516.8550537109375,511.19402770996095,514.1665054321289,520.2643518066407,514.4294638061524,498.06517959594726,187174567936,30.516,0.56,506.071,494.454
2025-01-17 13:30:00-05:00,522.98,523.14,521.27,521.77,17506125,0.0,0.0,0.0,58.26279437716789,54.92242914793962,92.88719803536749,80.60205714179116,89.94599542349707,-0.296,-1.889,518.204,515.728,515.252,516.223,512.22,501.35,517.9610717773437,512.6490295410156,514.7475067138672,520.25615234375,514.7731640625,498.2998797607422,187174567936,30.516,0.56,506.071,494.454
2025-01-21 09:30:00-05:00,524.49,525.97,520.06,525.49,14388512,0.0,0.0,0.0,61.22955997507133,58.26279437716789,98.17289216950468,96.37440031383552,101.74997398281215,0.534,-1.404,520.633,517.503,516.227,516.587,512.483,501.59,519.7530639648437,514.7745300292969,515.1075073242188,520.3549523925781,515.1555639648437,498.53497970581054,187174567936,30.516,0.56,506.071,494.454
2025-01-21 13:30:00-05:00,525.53,525.796,524.23,524.69,6367607,0.0,0.0,0.0,60.793211149743655,61.22955997507133,95.12763500593624,95.39590840360279,102.15309401654277,1.115,-0.9,521.985,518.81,517.033,516.905,512.725,501.82,521.6039672851563,516.6835296630859,515.4140075683594,520.246552734375,515.542864074707,498.7583297729492,187174567936,30.516,0.56,506.071,494.454
2025-01-22 09:30:00-05:00,529.55,533.815,529.26,531.98,21906103,0.0,0.0,0.0,74.91689432482272,60.793211149743655,94.62106845099653,95.97386520881248,158.48253456021448,2.139,-0.292,525.317,521.204,518.456,517.496,513.106,502.12,525.3859619140625,519.3305267333984,515.7485076904297,520.2877526855468,515.9458648681641,499.0413296508789,187174567936,30.516,0.56,506.071,494.454
2025-01-22 13:30:00-05:00,531.98,532.79,531.13,531.51,8155214,0.0,0.0,0.0,78.12672051700852,74.91689432482272,93.24346083658354,94.33072143117211,143.88147801036314,2.879,0.342,527.381,523.078,519.699,518.045,513.471,502.413,527.0880004882813,521.9715270996094,516.0980072021484,520.3467529296875,516.3384649658203,499.3222297668457,187174567936,30.516,0.56,506.071,494.454
2025-01-23 09:30:00-05:00,528.51,531.09,528.45,530.68,14110019,0.0,0.0,0.0,82.23067275462064,78.12672051700852,90.27149985463313,92.71200971407104,113.61973324598362,3.36,0.946,528.481,524.46,520.745,518.541,513.811,502.694,528.8699951171875,523.4155334472656,516.6915130615234,520.4303527832031,516.5984649658203,499.58947525024416,187174567936,30.516,0.56,506.071,494.454
2025-01-23 13:30:00-05:00,530.706,532.747,529.86,532.72,7175377,0.0,0.0,0.0,82.51829061680563,82.23067275462064,96.60191922147754,93.3722933042314,113.45920199837236,3.862,1.529,529.894,525.962,521.886,519.097,514.186,502.993,530.3159912109375,525.0345275878906,517.5705108642578,520.5021520996094,516.8694647216797,499.8689251708984,187174567936,30.516,0.56,506.071,494.454
2025-01-24 09:30:00-05:00,532.86,533.79,529.724,530.34,10786926,0.0,0.0,0.0,78.2224451455893,82.51829061680563,89.216145855529,92.02985497721322,98.23804507397024,4.021,2.027,530.043,526.758,522.691,519.538,514.506,503.265,531.4459716796875,526.5249694824219,518.2980072021485,520.4989501953125,517.0488635253906,500.16302474975583,187174567936,30.516,0.56,506.071,494.454
2025-01-24 13:30:00-05:00,530.34,530.61,528.15,529.65,7319173,0.0,0.0,0.0,77.72791414447448,78.2224451455893,81.36892873865744,89.062331271888,76.49596645020102,4.044,2.431,529.912,527.284,523.354,519.934,514.806,503.527,530.97998046875,528.1829711914063,519.0155090332031,520.3236511230468,517.2093640136719,500.4548748779297,187174567936,30.516,0.56,506.071,494.454
2025-01-27 09:30:00-05:00,510.98,517.97,510.548,511.41,36945275,0.0,0.0,0.0,45.29884825985472,77.72791414447448,3.70481615607289,58.096630250086434,-41.855904885908835,2.562,2.457,523.744,524.398,522.216,519.6,514.738,503.606,526.9599792480469,527.0239898681641,519.1090087890625,519.7878509521485,517.1819638061523,500.6312748718262,187174567936,30.516,0.56,506.071,494.454
2025-01-27 13:30:00-05:00,511.4,514.2,510.15,514.05,16984401,0.0,0.0,0.0,47.69167405185539,45.29884825985472,16.48000206330477,33.8512489860117,-47.929635249685894,1.581,2.282,520.513,522.516,521.438,519.382,514.725,503.71,523.6339782714844,526.251986694336,519.4505081176758,519.3520501708985,517.1808639526367,500.84802474975584,187174567936,30.516,0.56,506.071,494.454
2025-01-28 09:30:00-05:00,515.33,521.97,511.78,521.23,19713583,0.0,0.0,0.0,54.84458782298443,47.69167405185539,46.82064078508746,22.33515300148837,-13.522150648202759,1.368,2.099,520.752,522.282,521.419,519.455,514.854,503.884,521.3360046386719,525.8259979248047,520.3002639770508,519.0592523193359,517.2737649536133,501.0903253173828,187174567936,30.516,0.56,506.071,494.454
2025-01-28 13:30:00-05:00,521.25,522.998,520.32,521.86,11069072,0.0,0.0,0.0,57.5685035894094,54.84458782298443,49.482303937688194,37.594315595360136,7.130721304710127,1.236,1.926,521.121,522.206,521.461,519.549,514.992,504.063,519.6400207519531,525.5429962158203,521.1132629394531,518.786752319336,517.3540646362304,501.31767517089844,187174567936,30.516,0.56,506.071,494.454
2025-01-29 09:30:00-05:00,522.532,522.532,516.899,519.9,11443002,0.0,0.0,0.0,46.906427754312396,57.5685035894094,41.200456506180245,45.834467076318624,-15.64375854515756,0.962,1.733,520.714,521.786,521.312,519.563,515.09,504.22,517.6900329589844,524.3350067138672,521.8327667236329,518.8539544677734,517.4386654663086,501.5883755493164,187174567936,30.516,0.56,506.071,494.454
2025-01-29 13:30:00-05:00,519.95,522.48,517.35,520.78,11844336,0.0,0.0,0.0,49.005028836987904,46.906427754312396,44.918789613839614,45.20051668590268,-19.51306854998547,0.806,1.548,520.736,521.603,521.261,519.611,515.202,504.385,519.5640380859375,523.2620086669922,522.6167678833008,518.9141546630859,517.517366027832,501.8831756591797,187174567936,30.516,0.56,506.071,494.454
2025-01-30 09:30:00-05:00,523.71,526.095,518.22,521.37,15920073,0.0,0.0,0.0,45.5812714301986,49.005028836987904,47.41177760153717,44.510341240519004,-7.389577061617066,0.722,1.383,520.947,521.561,521.272,519.68,515.324,504.554,521.0280395507813,522.3310089111328,522.8732711791993,519.0581549072266,517.5907656860352,502.1792756652832,187174567936,30.516,0.56,506.071,494.454
2025-01-30 13:30:00-05:00,521.35,524.92,520.7,523.12,8432759,0.0,0.0,0.0,48.349782263383034,45.5812714301986,54.80666189527439,49.04574303688372,-0.9189369305612881,0.788,1.264,521.672,521.844,521.448,519.815,515.479,504.739,521.4060180664062,521.3710113525391,523.2027694702149,519.0925543212891,517.6992654418946,502.49187561035154,187174567936,30.516,0.56,506.071,494.454
2025-01-31 09:30:00-05:00,526.92,531.518,526.72,527.91,16667238,0.0,0.0,0.0,45.48476345504332,48.349782263383034,75.12686620150136,59.11510189943763,47.17729028246379,1.212,1.253,523.751,522.947,522.063,520.132,515.725,504.97,522.616015625,521.1280181884765,523.8264938354492,519.2747540283203,517.8697430419921,502.83592544555665,187174567936,30.516,0.56,506.071,494.454
2025-01-31 13:30:00-05:00,527.92,528.19,521.19,522.28,19338898,0.0,0.0,0.0,40.812223635813524,45.48476345504332,51.311520909847864,60.415016335541196,-2.103135696982834,1.082,1.219,523.261,522.826,522.084,520.216,515.855,505.142,523.0920043945313,520.3910186767578,524.286994934082,519.2815545654297,518.0058432006836,503.14162551879883,187174567936,30.516,0.56,506.071,494.454
2025-02-03 09:30:00-05:00,513.54,519.62,511.051,518.235,27526232,0.0,0.0,0.0,38.35711789575144,40.812223635813524,34.200494426407275,53.546293845918825,-70.40847265932598,0.645,1.104,521.585,521.991,521.717,520.139,515.902,505.272,522.5829956054688,521.0735168457031,524.0487533569336,519.1878546142578,518.2267929077149,503.48425048828125,187174567936,30.516,0.56,506.071,494.454
2025-02-03 13:30:00-05:00,518.34,520.85,517.92,518.14,8329553,0.0,0.0,0.0,35.84461897837208,38.35711789575144,33.79875683386369,39.7702573900396,-44.92245521293301,0.287,0.941,520.437,521.291,521.377,520.06,515.946,505.4,521.9369995117188,521.48251953125,523.8672531127929,518.9730548095703,518.4435931396484,503.8306005859375,187174567936,30.516,0.56,506.071,494.454
2025-02-04 09:30:00-05:00,518.645,525.11,518.23,523.66,15597085,0.0,0.0,0.0,43.887278475003214,35.84461897837208,63.225794473143374,43.7416819111381,-12.852226463975333,0.444,0.841,521.511,521.722,521.594,520.201,516.099,505.582,522.0449951171875,521.7255065917968,523.7757522583008,518.8402545166016,518.6769927978515,504.17330047607425,187174567936,30.516,0.56,506.071,494.454
2025-02-04 13:30:00-05:00,523.65,524.95,523.12,524.56,7376592,0.0,0.0,0.0,45.36002572725108,43.887278475003214,67.43784821353336,54.820799840180136,6.889314531663849,0.634,0.8,522.528,522.238,521.877,520.372,516.266,505.771,521.375,521.9955078125,523.7692520141602,518.740454711914,518.9225927734375,504.52355041503904,187174567936,30.516,0.56,506.071,494.454
2025-02-05 09:30:00-05:00,521.82,526.36,520.72,525.158,13588955,0.0,0.0,0.0,68.47498636440062,45.36002572725108,70.23826696239972,66.9673032163588,10.948373289432809,0.823,0.805,523.404,522.769,522.189,520.56,516.443,505.964,521.9506713867188,522.521337890625,523.4281723022461,518.8449224853516,519.1502267456054,504.8692424011231,187174567936,30.516,0.56,506.071,494.454
2025-02-05 13:30:00-05:00,525.11,527.01,524.911,526.85,5450213,0.0,0.0,0.0,67.65043032997295,68.47498636440062,77.19266853949338,71.62292790514215,46.703355848944554,1.097,0.863,524.553,523.511,522.633,520.807,516.649,506.171,523.6736694335938,523.1283325195312,523.1951705932618,518.9305218505859,519.3847265625,505.21014221191405,187174567936,30.516,0.56,506.071,494.454
2025-02-06 09:30:00-05:00,527.36,529.02,526.4,528.59,10879701,0.0,0.0,0.0,61.94031476446137,67.65043032997295,85.69464574349432,77.7085270817958,79.62562648621247,1.438,0.978,525.899,524.434,523.2,521.112,516.885,506.394,525.763671875,523.8503356933594,523.090672302246,519.1375225830078,519.6696267700195,505.5434922790527,187174567936,30.516,0.56,506.071,494.454
2025-02-06 13:30:00-05:00,528.6,529.81,525.741,529.58,6095241,0.0,0.0,0.0,62.37988133479756,61.94031476446137,90.53178735663035,84.47303387987267,97.9026260866108,1.767,1.136,527.126,525.37,523.808,521.444,517.136,506.625,526.9476806640625,524.496337890625,522.933674621582,519.4177227783204,519.9334268188477,505.8491423034668,187174567936,30.516,0.56,506.071,494.454
2025-02-07 09:30:00-05:00,529.96,532.1,522.91,525.95,19379340,0.0,0.0,0.0,59.20823315632815,62.37988133479756,70.78147654120512,82.33596988044324,87.54074637679084,1.716,1.252,526.734,525.475,524.012,521.621,517.311,506.817,527.2256591796875,524.3003295898437,522.7141738891602,519.7129187011719,520.1375756835937,506.1178916931152,187174567936,30.516,0.56,506.071,494.454
2025-02-07 13:30:00-05:00,525.92,526.27,522.19,522.94,7969972,0.0,0.0,0.0,53.08744728333605,59.20823315632815,56.481760714492836,72.59834153744276,36.55838584488048,1.416,1.285,525.469,525.014,523.91,521.672,517.422,506.978,526.781982421875,524.3663269042969,522.3786727905274,519.9481188964844,520.3171755981446,506.3663917541504,187174567936,30.516,0.56,506.071,494.454
2025-02-10 09:30:00-05:00,527.22,530.357,526.75,529.637,12458473,0.0,0.0,0.0,60.060163555740424,53.08744728333605,88.29757002841733,71.85360242803841,131.62688988026903,1.699,1.368,526.858,525.855,524.455,521.985,517.664,507.203,527.3393432617188,525.5065063476562,523.2900115966797,520.3874047851563,520.5551434326172,506.63347564697267,187174567936,30.516,0.56,506.071,494.454
2025-02-10 13:30:00-05:00,529.65,530.135,528.94,529.215,6030253,0.0,0.0,0.0,57.66507062448284,60.060163555740424,86.29385837731253,77.02439637340755,126.30420709116466,1.868,1.468,527.644,526.466,524.909,522.268,517.893,507.422,527.4643432617188,526.6140075683594,524.0482635498047,520.768705444336,520.789193725586,506.90265075683595,187174567936,30.516,0.56,506.071,494.454
2025-02-11 09:30:00-05:00,525.96,529.92,525.83,527.615,11282127,0.0,0.0,0.0,49.5966712232053,57.66507062448284,78.69222293104448,84.42788377892477,76.85419998557809,1.851,1.544,527.634,526.675,525.166,522.478,518.086,507.623,527.071337890625,527.0095092773438,524.3675079345703,520.9552056884766,521.0012435913086,507.1809257507324,187174567936,30.516,0.56,506.071,494.454
2025-02-11 13:30:00-05:00,527.65,529.17,527.37,527.95,6390065,0.0,0.0,0.0,59.06512069978356,49.5966712232053,80.28388331496839,81.7566548744418,74.66169474330829,1.844,1.604,527.74,526.907,525.431,522.693,518.281,507.826,527.4713623046875,527.3485107421875,524.6720092773437,521.1430059814453,521.2151437377929,507.45457580566404,187174567936,30.516,0.56,506.071,494.454
2025-02-12 09:30:00-05:00,522.3,528.89,521.95,528.28,16949906,0.0,0.0,0.0,68.22488483345145,59.06512069978356,73.06101366620037,77.3457066374044,31.000617121137132,1.843,1.652,527.92,527.156,525.703,522.912,518.479,508.029,528.5393676757812,527.6606750488281,525.0910064697266,521.2028070068359,521.4122940063477,507.7286759948731,187174567936,30.516,0.56,506.071,494.454
2025-02-12 13:30:00-05:00,528.27,529.19,527.3,528.31,6388933,0.0,0.0,0.0,68.4951881985992,68.22488483345145,72.67498657842162,75.33996118653012,61.13793131689911,1.824,1.686,528.05,527.366,525.951,523.123,518.674,508.231,528.2740112304688,527.8066772460937,525.4675048828125,521.2786065673828,521.6023941040039,508.0026759338379,187174567936,30.516,0.56,506.071,494.454
2025-02-13 09:30:00-05:00,530.03,534.57,529.19,531.84,16328358,0.0,0.0,0.0,66.03701789150224,68.4951881985992,80.28900180240527,75.34166734900907,115.33820033104386,2.07,1.763,529.313,528.18,526.512,523.465,518.934,508.466,528.7990112304688,528.1316772460938,525.9910064697266,521.5392095947266,521.8786944580078,508.29132614135744,187174567936,30.516,0.56,506.071,494.454
2025-02-13 13:30:00-05:00,531.78,536.22,531.03,535.88,9852131,0.0,0.0,0.0,69.76008796135497,66.03701789150224,97.80667212701613,83.590220169281,136.6567218790548,2.561,1.923,531.502,529.58,527.404,523.952,519.27,508.739,530.4520141601563,528.7616760253907,526.6290069580078,521.9540093994141,522.184694519043,508.6141261291504,187174567936,30.516,0.56,506.071,494.454
2025-02-14 09:30:00-05:00,536.0,537.675,535.67,537.26,9605789,0.0,0.0,0.0,70.56334434757719,69.76008796135497,97.36102593561509,91.81889995501216,161.78634517251763,3.027,2.144,533.421,530.976,528.343,524.474,519.626,509.022,532.314013671875,529.8926879882813,527.0965087890625,522.3834100341796,522.4622946166992,508.87412063598634,187174567936,30.516,0.56,506.071,494.454
2025-02-14 13:30:00-05:00,537.235,538.84,537.235,538.12,6110841,0.0,0.0,0.0,69.70722211075014,70.56334434757719,95.73693834334324,96.9682121353248,150.820055366997,3.426,2.4,534.988,532.275,529.274,525.009,519.992,509.312,534.2820068359375,531.4106872558593,527.8885070800782,522.839810180664,522.6922775268555,509.1476705932617,187174567936,30.516,0.56,506.071,494.454
2025-02-18 09:30:00-05:00,539.77,540.0,536.6,537.46,10789401,0.0,0.0,0.0,66.1193215345777,69.70722211075014,85.92809005481332,93.00868477792388,132.00362390783943,3.647,2.65,535.812,533.218,530.054,525.497,520.338,509.592,536.11201171875,532.1930114746094,528.8497589111328,523.3982104492187,522.9138778686523,509.4260707092285,187174567936,30.516,0.56,506.071,494.454
2025-02-18 13:30:00-05:00,537.47,539.3,536.04,539.3,7606635,0.0,0.0,0.0,67.13463077889772,66.1193215345777,96.12181340474959,92.59561393430204,116.42963112148198,3.926,2.905,536.974,534.324,530.934,526.039,520.714,509.888,537.60400390625,533.2015075683594,529.9077575683593,524.0398101806641,523.1502780151367,509.71042068481444,187174567936,30.516,0.56,506.071,494.454
2025-02-19 09:30:00-05:00,538.36,539.76,536.46,539.503,10545449,0.0,0.0,0.0,77.17578065722552,67.13463077889772,97.24918929703007,93.09969758553099,103.17053376927981,4.115,3.147,537.817,535.265,531.75,526.567,521.086,510.182,538.3286987304688,534.3903564453125,530.6999328613281,524.7451800537109,523.3761129760742,509.99713806152346,187174567936,30.516,0.56,506.071,494.454
2025-02-19 13:30:00-05:00,539.51,540.8,538.54,539.56,7366263,0.0,0.0,0.0,87.80103171209791,77.17578065722552,93.42179395022633,95.59759888400198,99.4048373919981,4.221,3.362,538.398,536.046,532.494,527.076,521.452,510.475,538.7886962890625,535.5513549804688,531.4499328613281,525.4243798828124,523.5567129516602,510.27983810424803,187174567936,30.516,0.56,506.071,494.454
2025-02-20 09:30:00-05:00,538.71,539.1,532.46,534.72,15354108,0.0,0.0,0.0,62.62793511585804,87.80103171209791,67.74522565228372,86.1387362998467,42.70220348355274,3.87,3.463,537.172,535.805,532.706,527.376,521.714,510.716,538.10869140625,536.1953491210937,531.928012084961,526.0085791015625,523.6714126586915,510.5268879699707,187174567936,30.516,0.56,506.071,494.454
2025-02-20 13:30:00-05:00,534.673,537.25,534.58,537.19,9035412,0.0,0.0,0.0,67.9818670248489,62.62793511585804,80.84885927249886,80.67195962500297,47.023540669395445,3.748,3.52,537.178,536.057,533.133,527.761,522.021,510.979,538.0546875,537.083349609375,532.4450134277344,526.6503790283203,523.8190127563477,510.78608795166014,187174567936,30.516,0.56,506.071,494.454
2025-02-21 09:30:00-05:00,538.38,538.4,528.61,528.944,24630881,0.0,0.0,0.0,52.30579285983541,67.9818670248489,37.103918559244654,61.899334494675735,-4.574529198352557,2.952,3.407,534.433,534.764,532.734,527.807,522.158,511.158,535.9835083007813,536.7937561035156,532.4627166748047,526.9044622802735,523.8904537963867,511.0025553894043,187174567936,30.516,0.56,506.071,494.454
2025-02-21 13:30:00-05:00,528.99,530.21,525.71,526.1,18231072,0.0,0.0,0.0,47.04750141726946,52.30579285983541,22.01574935726821,46.656175729670565,-59.010713526885574,2.068,3.139,531.656,533.188,532.102,527.74,522.236,511.307,533.3028076171875,535.8157531738282,532.2887145996094,527.0958612060547,523.886453552246,511.2034053039551,187174567936,30.516,0.56,506.071,494.454
2025-02-24 09:30:00-05:00,527.92,529.069,520.189,525.37,25183220,0.0,0.0,0.0,45.41437760645092,47.04750141726946,25.136294852925932,28.085320923146256,-84.85185937522512,1.293,2.77,529.56,531.767,531.461,527.647,522.298,511.447,530.4648071289063,534.6267517089843,532.2597198486328,527.2945513916015,523.8750534057617,511.3938952636719,187174567936,30.516,0.56,506.071,494.454
2025-02-24 13:30:00-05:00,525.4,525.53,519.53,519.83,10769204,0.0,0.0,0.0,38.61441636345757,45.41437760645092,1.4103825967683157,16.18747560232081,-112.51692749857261,0.229,2.262,526.317,529.597,530.353,527.341,522.249,511.53,527.48681640625,532.79775390625,532.1042205810547,527.4297515869141,523.8407534790039,511.54584533691406,187174567936,30.516,0.56,506.071,494.454
2025-02-25 09:30:00-05:00,518.72,519.318,509.44,513.88,31328824,0.0,0.0,0.0,27.35749604871735,38.61441636345757,14.158177663769312,13.568285037821177,-169.06922409869523,-1.081,1.593,522.171,526.739,528.785,526.813,522.083,511.553,522.8248168945313,530.4397521972656,531.3163818359375,527.2473553466797,523.7558535766601,511.68017028808595,187174567936,30.516,0.56,506.071,494.454
2025-02-25 13:30:00-05:00,513.89,516.04,512.6,513.23,13904331,0.0,0.0,0.0,18.77583096619594,27.35749604871735,12.085394762963164,9.217985007833589,-151.67522345437857,-2.147,0.845,519.191,524.283,527.303,526.28,521.908,511.57,519.6819946289063,527.8327514648438,530.5171295166016,527.0765545654297,523.6663534545899,511.8124201965332,187174567936,30.516,0.56,506.071,494.454
2025-02-26 09:30:00-05:00,515.53,519.659,513.93,513.965,18765105,0.0,0.0,0.0,17.305343158334765,18.77583096619594,14.429293774644709,13.557622067125719,-120.2616546512346,-2.9,0.096,517.449,522.407,526.033,525.797,521.751,511.594,517.2550048828125,525.27890625,529.8346313476562,526.8460552978515,523.6005038452148,511.95364532470705,187174567936,30.516,0.56,506.071,494.454
2025-02-26 13:30:00-05:00,513.93,515.23,511.403,514.48,11187182,0.0,0.0,0.0,16.496605700761904,17.305343158334765,16.071366012588506,14.195351516732117,-122.98713687409295,-3.415,-0.606,516.459,520.966,524.933,525.353,521.607,511.623,515.077001953125,522.7709045410156,529.1611297607421,526.6418548583985,523.4442037963868,512.0857952880859,187174567936,30.516,0.56,506.071,494.454
2025-02-27 09:30:00-05:00,518.19,519.07,507.335,512.114,27411262,0.0,0.0,0.0,15.735563975286468,16.496605700761904,14.279747688497245,14.926802491910143,-114.77297081083884,-3.969,-1.279,515.011,519.356,523.712,524.834,521.419,511.628,513.533740234375,520.5102783203125,528.3528137207031,526.2445294189453,523.2661410522461,512.255313873291,187174567936,30.516,0.56,506.071,494.454
2025-02-27 13:30:00-05:00,512.265,512.57,500.05,500.33,20452229,0.0,0.0,0.0,8.480789176781187,15.735563975286468,0.6871135688266871,10.346075756637468,-151.4797552259572,-5.297,-2.082,510.117,515.897,521.485,523.873,521.001,511.515,510.8237365722656,516.8242767333984,526.9538131713867,525.6209289550782,522.9838409423828,512.3511137390137,187174567936,30.516,0.56,506.071,494.454
